instance family sequential-except-0-pf sequential-except-0-pd sequential-d2-except-0-pf sequential-d2-except-0-pd sequential-except-1-pf sequential-except-1-pd sequential-d2-except-1-pf sequential-d2-except-1-pd sequential-except-2-pf sequential-except-2-pd sequential-d2-except-2-pf sequential-d2-except-2-pd sequential-except-3-pf sequential-except-3-pd sequential-d2-except-3-pf sequential-d2-except-3-pd sequential-except-4-pf sequential-except-4-pd sequential-d2-except-4-pf sequential-d2-except-4-pd sequential-except-5-pf sequential-except-5-pd sequential-d2-except-5-pf sequential-d2-except-5-pd sequential-except-10-pf sequential-except-10-pd sequential-d2-except-10-pf sequential-d2-except-10-pd sequential-except-20-pf sequential-except-20-pd sequential-d2-except-20-pf sequential-d2-except-20-pd
g49-g61 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 897649 137101 897649 137101 989265 122780 989265 122780
g49-g62 11 566808 222159 293112 9869 595636 253027 399879 224174 664998 237495 622188 228666 736408 206043 711578 230183 805410 194578 789052 215014 857383 167808 855190 168708 964414 106731 964414 106771 989542 123300 989542 123300
g49-g63 11 977048 126342 0 0 979194 123189 865804 181017 980782 121408 954652 319619 982170 119243 976622 214585 983909 116441 983071 149398 984984 114755 984896 134036 988377 111827 988377 112944 989743 120765 989743 120765
g49-g64 11 989625 105380 989625 168233 989285 104764 989285 153669 989612 105978 989612 144677 989659 106677 989659 137119 989634 106965 989634 129303 989690 107657 989690 123614 989695 108714 989695 109702 989743 109538 989743 109538
g49-g65 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 666245 216195 666245 216195 950281 192994 950281 193684 989971 121371 989971 121371
g49-g67 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 898184 137905 898184 137905 990186 123642 990186 123642
g49-g68 11 990186 117290 990186 230780 990186 117290 990186 204171 990186 117290 990186 185046 990186 117290 990186 170102 990186 117290 990186 155469 990186 117290 990186 144604 990186 117290 990186 118579 990186 117290 990186 117290
g49-g69 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 409302 404443 409302 404443 907841 146824 907841 146824 990107 123721 990107 123721
g49-g70 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23531 23315 23531 23315 898715 139502 898715 139502 990204 124669 990204 124669
g49-g71 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42535 41886 42535 41886 428126 420456 428126 420456 912424 146156 912424 146156 990204 123948 990204 123948
g49-g72 11 0 0 0 0 0 0 0 0 0 0 0 0 57050 39174 0 0 304926 244142 285945 249750 166206 111453 161567 112418 906286 139967 906286 139968 990416 124221 990416 124221
g49-g74 11 951400 75467 933034 95762 956363 77490 940701 97579 960917 78238 947426 97890 964333 79124 951920 96157 957213 80309 945436 103030 963952 79876 958925 105394 974917 83423 974917 86332 990552 124110 990552 124110
g49-g75 11 989073 100476 988667 220573 989109 101485 989109 196535 988902 102027 988902 179366 988961 102635 988961 165722 989162 103275 989162 153012 989398 104119 989398 142061 989374 104493 989374 111600 990664 119726 990664 119726
g49-g76 11 990457 97143 990457 220694 990470 97895 990470 198525 990371 98871 990371 182506 990332 98563 990332 168966 990372 98946 990372 156265 990334 99668 990334 145864 990355 99724 990355 112723 990664 101051 990664 101051
g49-g77 11 990664 69364 990664 215381 990664 69364 990664 194105 990664 69364 990664 178600 990664 69364 990664 166032 990664 69364 990664 152808 990664 69364 990664 141767 990664 69364 990664 96711 990664 69364 990664 69364
g49-g78 11 906058 315733 893988 490115 932792 265009 929927 329063 948753 225180 948837 282932 956258 211829 956217 257087 963130 191659 963268 222208 967251 178241 967251 200923 983163 129996 983163 131066 990736 122916 990736 122916
g49-g79 11 0 0 0 0 0 0 0 0 0 0 0 0 16208 0 0 0 179952 113214 122174 121345 677807 310101 602009 413230 946353 139448 946353 139484 990949 124162 990949 124162
g49-g80 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 899291 139622 899291 139622 991214 124828 991214 124828
g49-g81 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 666811 220512 499405 493487 951545 196507 951545 196833 991119 124108 991119 124108
g49-g83 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 499149 494194 499149 494194 922509 199825 922509 199825 991260 123464 991260 123464
g49-g84 11 991260 110124 991260 226982 991260 110124 991260 203442 991260 110124 991260 185913 991260 110124 991260 172225 991260 110124 991260 158683 991260 110124 991260 148064 991260 110124 991260 118260 991260 110124 991260 110124
g49-g85 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 899588 139543 899588 139543 991207 125250 991207 125250
g49-g87 11 864608 127808 0 0 866964 132417 0 0 878646 138647 34890 34890 901264 133987 605932 433674 918417 129024 742175 354661 932817 120618 876370 172615 979411 115841 978965 115218 991377 124914 991377 124914
g49-g88 11 827214 187116 0 0 871933 174325 18175 24 891872 170249 270177 199884 913704 165982 731245 371103 930650 154421 847537 268854 944043 140246 923371 154220 980255 122924 980500 123821 991377 124755 991377 124755
g49-g89 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 898898 138584 898898 138584 991188 124674 991188 124674
g49-g90 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 899117 139266 899117 139266 991388 124035 991388 124035
g49-g91 11 424876 60148 0 0 549583 76216 0 0 435839 112223 0 0 177112 63104 22248 19237 208560 128694 154691 134387 506542 351253 475449 374137 930921 113726 930587 114045 991448 125282 991448 125282
g49-g92 11 357665 143039 0 0 442893 79357 0 0 241724 72669 0 0 150091 86224 10013 9030 217170 146800 180973 152202 519386 335242 484712 359308 932417 112196 932065 112133 991437 124833 991437 124833
g49-g94 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 392596 391159 392596 391159 907461 147137 907461 147137 991596 124933 991596 124933
g49-g95 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38776 38640 38776 38640 900079 139865 900079 139865 991641 124801 991641 124801
g49-g96 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62643 56798 57561 57342 901558 140988 901558 140988 991641 124791 991641 124791
g49-g97 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33767 33652 33767 33652 900176 140495 900176 140495 991641 124777 991641 124777
g49-g98 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37905 37257 37905 37257 170441 148385 156404 150561 905938 142301 905938 142301 991641 124730 991641 124730
g49-g99 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37904 37246 37904 37246 170204 148129 156958 150833 905576 143499 905576 143499 991641 124731 991641 124731
g5-g100 11 0 0 0 0 0 0 0 0 0 0 0 0 899351 199622 899351 199622 899351 199622 899351 199622 899351 199622 899351 199622 908264 330425 908264 330425 908264 330425 908264 330425
g5-g101 11 0 0 0 0 899884 198738 899884 396393 899884 198738 899884 198738 899884 198738 899884 198738 908669 329862 908669 329862 908669 329862 908669 329862 908669 329862 908669 329862 908669 329862 908669 329862
g5-g102 11 0 0 0 0 899884 198596 899884 393664 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499 908669 329499
g5-g103 11 908669 328917 0 0 908669 328917 908669 485434 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917 908669 328917
g5-g104 11 903821 243333 904185 875986 902644 229052 902828 419306 903558 230573 903558 230573 902673 230414 902673 230414 904148 238965 904148 238965 905095 247937 905095 247937 908737 330125 908737 330125 908737 330125 908737 330125
g5-g105 11 903879 244263 904562 876496 902708 228426 903138 419471 902591 230833 902591 230833 902900 230699 902900 230699 904489 238270 904489 238270 904491 247177 904491 247177 909162 330131 909162 330131 909162 330131 909162 330131
g5-g106 11 905489 258559 906143 890782 904734 242706 904734 430550 904692 245353 904692 245353 905247 251557 905247 251557 905848 260043 905848 260043 906787 271374 906787 271374 909406 330488 909406 330488 909406 330488 909406 330488
g5-g107 11 905026 251299 905029 885881 903227 235979 904095 424706 903253 236618 903253 236618 903638 235846 903638 235846 904323 242565 904323 242565 905701 252627 905701 252627 909003 331032 909003 331032 909003 331032 909003 331032
g5-g108 11 904598 251839 904801 886829 903884 236147 903428 425232 903978 238114 903978 238114 904018 236333 904018 236333 904839 243247 904839 243247 905152 252058 905152 252058 909027 330366 909027 330366 909027 330366 909027 330366
g5-g109 11 0 0 0 0 900045 199589 900045 398635 900045 199589 900045 199589 900045 199589 900045 199589 909067 330081 909067 330081 909067 330081 909067 330081 909067 330081 909067 330081 909067 330081 909067 330081
g5-g110 11 908331 288572 908331 897105 907669 295701 907669 467622 908972 304774 908972 304774 908642 311228 908642 311228 908387 317896 908387 317896 908447 323583 908447 323583 909223 329689 909223 329689 909223 329689 909223 329689
g5-g111 11 905986 258887 906143 890782 904579 243181 904858 429662 904634 243902 904634 243902 905085 241088 905085 241088 905140 248736 905140 248736 905906 256882 905906 256882 908390 330199 908390 330199 908390 330199 908390 330199
g5-g112 11 900917 210095 900811 891879 900018 207082 900018 404193 900874 208369 900874 208369 900938 210972 900938 210972 902309 219939 902309 219939 903929 230735 903929 230735 908899 330292 908899 330292 908899 330292 908899 330292
g5-g51 11 895526 207530 895526 451058 897268 211693 897268 278154 897677 214385 897677 214385 898061 222749 898061 222749 899776 236709 899776 236709 900933 244333 900933 244333 903118 310629 903118 310629 903118 310629 903118 310629
g5-g52 11 891522 205628 889243 639423 895414 202310 895414 351451 895951 203911 895951 203911 896554 206636 896554 206636 897574 213727 897574 213727 897914 221741 897914 221741 904330 319758 904330 319758 904330 319758 904330 319758
g5-g53 11 903052 266697 903052 723441 903025 272158 903025 388947 903546 288750 903546 288750 904557 293538 904557 293538 904140 304450 904140 304450 904324 309714 904324 309714 904324 309714 904324 309714 904324 309714 904324 309714
g5-g54 11 901546 242238 901872 748783 902497 250502 902497 394342 903397 257622 903397 257622 903834 263489 903834 263489 905137 272284 905137 272284 904511 280793 904511 280793 905732 319908 905732 319908 905732 319908 905732 319908
g5-g55 11 900325 226760 899927 791753 902254 242446 902254 397937 903041 259142 903041 259142 904343 277251 904343 277251 905053 293635 905053 293635 905923 306910 905923 306910 905732 319831 905732 319831 905732 319831 905732 319831
g5-g56 11 902850 248605 902519 743858 902879 252805 902879 394047 903909 260992 903909 260992 904518 266815 904518 266815 904370 272303 904370 272303 905377 281116 905377 281116 905732 319316 905732 319316 905732 319316 905732 319316
g5-g57 11 0 0 0 0 808857 109526 808857 209179 832178 137289 832178 137289 897023 199557 897023 199557 897023 199557 897023 199557 897023 199557 897023 199557 905757 327963 905757 327963 905757 327963 905757 327963
g5-g61 11 0 0 0 0 897649 195648 897649 385310 897649 195648 897649 195648 897649 195648 897649 195648 906315 304891 906315 304891 906315 304891 906315 304891 906769 324937 906769 324937 906769 324937 906769 324937
g5-g62 11 897985 207563 897259 678046 899328 208267 899328 354162 899645 208952 899645 208952 899911 213971 899911 213971 901214 222983 901214 222983 902388 233470 902388 233470 906674 324733 906674 324733 906674 324733 906674 324733
g5-g63 11 907201 304417 907201 778772 906829 309710 906829 443508 906845 312924 906845 312924 907171 315907 907171 315907 906756 317394 906756 317394 907296 318094 907296 318094 907296 318094 907296 318094 907296 318094 907296 318094
g5-g64 11 907171 286713 907171 487910 907134 287659 907134 344403 906756 288135 906756 288135 906756 288135 906756 288135 907296 288756 907296 288756 907296 288756 907296 288756 907296 288756 907296 288756 907296 288756 907296 288756
g5-g65 11 907497 320799 906736 795883 907497 320799 907497 448593 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799
g5-g67 11 0 0 0 0 898184 196627 898184 383002 898184 196627 898184 196627 898184 196627 898184 196627 907269 325548 907269 325548 907269 325548 907269 325548 907269 325548 907269 325548 907269 325548 907269 325548
g5-g68 11 907269 308284 907269 660620 907269 308284 907269 408891 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284 907269 308284
g5-g69 11 890444 202900 890444 793772 899460 204816 899460 394913 901032 216557 901032 216557 903110 241719 903110 241719 906772 277992 906772 277992 906891 310948 906891 310948 907474 326856 907474 326856 907474 326856 907474 326856
g5-g70 11 733977 130385 0 0 898069 198072 898069 392140 898092 198304 898092 198304 898699 198724 898699 198724 898817 200280 898817 200280 899400 209754 899400 209754 907532 328423 907532 328423 907532 328423 907532 328423
g5-g71 11 893124 203872 893124 796522 899682 205160 899682 394230 900763 218555 900763 218555 903196 242893 903196 242893 905850 279202 905850 279202 907710 312181 907710 312181 907532 326365 907532 326365 907532 326365 907532 326365
g5-g72 11 873490 161773 871477 454343 884753 189198 884753 300444 889324 202631 889324 202631 899293 203467 899293 203467 898880 203228 898880 203228 899121 203268 899121 203268 907592 330180 907592 330180 907592 330180 907592 330180
g5-g74 11 899299 225466 899299 580227 900175 224083 900175 333413 900161 212917 900161 212917 899955 214158 899955 214158 900573 215652 900573 215652 901087 217802 901087 217802 907649 327457 907649 327457 907649 327457 907649 327457
g5-g75 11 907073 283640 907073 665354 906715 282828 906715 398940 907057 284337 907057 284337 905933 267355 905933 267355 906209 268462 906209 268462 906438 271961 906438 271961 908074 316529 908074 316529 908074 316529 908074 316529
g5-g76 11 907360 263106 907360 624721 908438 262584 908438 380117 908438 262584 908438 262584 907871 263569 907871 263569 907871 263569 907871 263569 907922 264107 907922 264107 908074 266656 908074 266656 908074 266656 908074 266656
g5-g77 11 908074 182982 908074 609599 908074 182982 908074 336240 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982 908074 182982
g5-g78 11 906959 294116 906959 853378 907439 301148 907439 460961 907182 310565 907182 310565 907978 316243 907978 316243 907605 318583 907605 318583 907351 321006 907351 321006 907888 324730 907888 324730 907888 324730 907888 324730
g5-g79 11 901414 223062 900826 873107 901958 227317 901958 413145 903072 233492 903072 233492 903083 236529 903083 236529 902981 236370 902981 236370 902981 236370 902981 236370 908387 328128 908387 328128 908387 328128 908387 328128
g5-g80 11 0 0 0 0 887526 188593 887594 371834 894158 195196 894158 195196 899291 199399 899291 199399 899291 199399 899291 199399 899291 199399 899291 199399 907873 329990 907873 329990 907873 329990 907873 329990
g5-g81 11 908347 326673 901341 842034 908347 326673 908347 473007 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673
g5-g83 11 908219 327298 908219 882760 908219 327298 908219 486406 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298 908219 327298
g5-g84 11 908219 291845 908219 646114 908219 291845 908219 400769 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845 908219 291845
g5-g85 11 0 0 0 0 899588 199522 899588 398516 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 908689 329528 908689 329528 908689 329528 908689 329528
g5-g87 11 903975 238379 903626 870611 902902 234932 902902 416842 903782 238063 903782 238063 904076 244255 904076 244255 905145 257204 905145 257204 906016 273270 906016 273270 908301 328942 908301 328942 908301 328942 908301 328942
g5-g88 11 904738 249489 904178 876465 904800 251152 904800 430201 905630 255430 905630 255430 905929 266640 905929 266640 906984 278116 906984 278116 907598 291868 907598 291868 908301 328595 908301 328595 908301 328595 908301 328595
g5-g89 11 0 0 0 0 898898 199415 898898 396392 898898 199415 898898 199415 898898 199415 898898 199415 898898 199415 898898 199415 898898 199415 898898 199415 908864 328975 908864 328975 908864 328975 908864 328975
g5-g90 11 0 0 0 0 899117 198045 899117 394865 899117 198045 899117 198045 908828 328367 908828 328367 908828 328367 908828 328367 908828 328367 908828 328367 908828 328367 908828 328367 908828 328367 908828 328367
g5-g91 11 900393 209932 899655 833892 900724 206075 900724 397628 900427 206996 900427 206996 901142 211457 901142 211457 901862 220148 901862 220148 903167 231098 903167 231098 908165 328961 908165 328961 908165 328961 908165 328961
g5-g92 11 899652 208434 899748 855776 900197 205725 900197 399643 900619 208345 900619 208345 901174 211795 901174 211795 901726 220442 901726 220442 903246 231946 903246 231946 908171 329275 908171 329275 908171 329275 908171 329275
g5-g94 11 0 0 0 0 900986 208516 900986 403563 900981 216375 900981 216375 904459 246741 904459 246741 907560 290073 907560 290073 908205 317254 908205 317254 908472 329047 908472 329047 908472 329047 908472 329047
g5-g95 11 872488 165892 866997 530657 898288 200156 898288 395011 899709 201530 899709 201530 899684 202021 899684 202021 899698 203249 899698 203249 900086 206610 900086 206610 908222 330164 908222 330164 908222 330164 908222 330164
g5-g96 11 879102 181973 875213 617825 898719 200509 898719 394866 899314 201942 899314 201942 900122 202514 900122 202514 899808 205406 899808 205406 900521 209129 900521 209129 908222 330120 908222 330120 908222 330120 908222 330120
g5-g97 11 865946 160535 828439 156626 898926 200135 898926 395282 899429 202325 899429 202325 899469 202138 899469 202138 900198 204846 900198 204846 900935 210414 900935 210414 908222 330102 908222 330102 908222 330102 908222 330102
g5-g98 11 895876 207761 894194 794464 899531 203773 899364 399206 900291 205929 900291 205929 900813 208371 900813 208371 901323 215144 901323 215144 902858 224166 902858 224166 908222 329944 908222 329944 908222 329944 908222 329944
g5-g99 11 895864 207735 894359 795030 899835 204311 899802 400265 900538 207646 900538 207646 900445 208771 900445 208771 901814 215761 901814 215761 902038 223512 902038 223512 908222 329937 908222 329937 908222 329937 908222 329937
g50-g100 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 874570 281754 874570 281754
g50-g101 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 875036 279888 875036 279888
g50-g102 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 875036 279643 875036 279643
g50-g103 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 875036 279124 875036 279124
g50-g104 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 883875 303405 883875 303405
g50-g105 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 884352 302359 884352 302359
g50-g106 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 411488 245628 0 0 903798 362149 903798 362151
g50-g107 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 887912 313149 887912 313149
g50-g108 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 890077 320076 890077 320076
g50-g109 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 875181 280580 875181 280580
g50-g110 11 346946 269743 0 0 710748 562781 0 0 829358 653280 601793 601793 859655 655513 853118 845588 877591 666129 920459 908039 883973 661374 923182 907891 920188 663676 905800 810808 959801 612871 959801 613098
g50-g111 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 411488 245628 0 0 899338 347116 899338 347118
g50-g112 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300874 150366 0 0 898371 339796 899196 340993
g50-g51 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 620996 187835 620996 187835 945037 444989 945037 445000
g50-g52 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 924922 395174 924922 395174
g50-g53 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 882171 288630 882171 288630
g50-g54 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 908364 372799 908364 372801
g50-g55 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 881944 292177 881944 292177
g50-g56 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 923711 439158 923711 439265
g50-g57 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 872586 279350 872586 279350
g50-g61 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 872455 275355 872455 275355
g50-g62 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 936929 420839 936665 420611
g50-g63 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71244 34129 0 0 655583 420872 655583 483443 953080 588283 953080 588381
