instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
g6-g91 11 103 139 108 125 110 110 111 110
g6-g92 11 135 140 142 150 138 130 143 131
g6-g94 11 160 166 12080 1000002 1000001 14654 167 167
g6-g95 11 138 150 155 210 171 188 175 165
g6-g96 11 140 362 156 212 178 172 177 166
g6-g97 11 141 12529 157 213 172 171 176 166
g6-g98 11 151 211 162 232 242 174 183 171
g6-g99 11 151 168 162 286 175 246 180 171
g7-g100 11 134 135 135 135 135 135 173 173
g7-g101 11 186 187 187 187 211 211 229 231
g7-g102 11 210 210 235 235 245 237 253 281
g7-g103 11 300 300 300 301 300 302 318 319
g7-g104 11 428 440 483 642 872 1691 486 492
g7-g105 11 422 443 488 671 881 1699 494 494
g7-g106 11 906 1099 1629 2821 4628 8613 965 965
g7-g107 11 797 866 1029 1472 2310 3958 902 903
g7-g108 11 939 1001 1296 1884 3299 5261 1066 1066
g7-g109 11 941 963 991 941 1123 1120 1138 1196
g7-g110 11 15063 61998 158328 326445 608939 1000009 2094 2123
g7-g111 11 1375 1608 2289 3780 6033 11010 1504 1503
g7-g112 11 1818 1829 1832 1856 1922 1947 2153 2200
g7-g51 11 3 8531 113142 929324 2049 3007 4 4
g7-g52 11 2 2 2 2 2 5 2 2
g7-g53 11 4 7 8 10 22 100 5 5
g7-g54 11 5 8 29 124 316 661 7 9
g7-g55 11 5 5 5 6 7 9 7 7
g7-g56 11 6 12 81 445 819 1520 7 7
g7-g57 11 4 3 3 3 3 3 4 4
g7-g61 11 5 5 6 5 6 6 7 7
g7-g62 11 14 11 11 11 869 11135 14 14
g7-g63 11 136 430 1204 3157 8286 22431 20 21
g7-g64 11 5828 5371 8720 7858 12101 9779 98 85
g7-g65 11 26 19 25 19 19 19 20 20
g7-g67 11 10 10 10 10 12 12 14 17
g7-g68 11 18261 133844 381012 816509 1000000 1000000 49 66
g7-g69 11 16 12 12 16 14 14 16 17
g7-g70 11 10 10 10 10 10 10 13 13
g7-g71 11 12 12 13 13 14 20 16 17
g7-g72 11 11 12 11 11 11 11 18 15
g7-g74 11 1000000 1000000 1000000 95951 146965 32949 30 30
g7-g75 11 51 74 51 51 71 52 53 52
g7-g76 11 229 193 192 192 201 192 192 192
g7-g77 11 498 499 499 498 499 499 499 499
g7-g78 11 274 1703 4934 10791 20897 35141 34 35
g7-g79 11 37 27 27 27 27 36 34 34
g7-g80 11 26 27 30 26 26 27 36 36
g7-g81 11 105 75 76 77 77 77 79 81
g7-g83 11 64 66 66 66 66 66 83 69
g7-g84 11 1000000 1000000 1000000 1000002 606 604 699 605
g7-g85 11 49 39 46 39 39 40 52 52
g7-g87 11 58 74 63 84 166 459 67 67
g7-g88 11 63 79 202 616 1321 2911 99 68
g7-g89 11 57 44 44 44 44 44 58 68
g7-g90 11 87 87 87 104 104 110 107 108
g7-g91 11 92 92 92 93 94 95 112 112
g7-g92 11 109 129 110 110 111 119 133 132
g7-g94 11 138 138 141 146 156 162 169 169
g7-g95 11 136 134 134 134 143 149 169 168
g7-g96 11 158 135 135 150 157 160 170 170
g7-g97 11 135 135 135 150 141 157 170 170
g7-g98 11 139 149 141 153 169 200 175 174
g7-g99 11 140 141 141 153 171 202 174 174
g8-g100 11 142 162 172 177 668 5463 1000001 203
g8-g101 11 294 247 84638 1000001 1000003 1000002 1000001 262
g8-g102 11 257 274 211592 1000001 1000003 1000001 1000001 281
g8-g103 11 369 338 818799 1000002 1000001 1000001 1000001 348
g8-g104 11 2600 1000004 1000004 5358 1231 942 712 546
g8-g105 11 2586 1000003 1000002 6146 2570 1067 720 554
g8-g106 11 68005 1000004 266916 250516 1832 2173 1185 1073
g8-g107 11 10472 1000002 1000008 2987 1240 2718 1555 1003
g8-g108 11 48133 1000004 1000002 46274 1960 2338 1498 1180
g8-g109 11 1214 3505 564997 1000009 1000003 1000003 1000005 1274
g8-g110 11 2240 2343 1000016 1000002 1000002 1000011 1000003 2212
g8-g111 11 85109 1000014 1000014 306573 2635 3038 2169 1667
g8-g112 11 2146 4951 98848 1000020 1000003 1000008 2602 2398
g8-g51 11 249 18 4 4 5 5 4 4
g8-g52 11 2 3 536 11977 166131 1000000 1000000 4
g8-g53 11 26 113109 1000000 30 163 15 4 4
g8-g54 11 7 9 37725 1000000 1000000 1000000 1000000 8
g8-g55 11 6 9 13710 211582 1000000 1000000 1000000 8
g8-g56 11 7 9 55755 1000000 1000000 1000000 1000000 8
g8-g57 11 3 4 4 5 16 71 1000000 6
g8-g61 11 7 86 1713 52115 1000000 2057 9 9
g8-g62 11 16 47 13128 1000000 1000000 1000000 1000000 16
g8-g63 11 249974 1000000 38 41961 22 23 22 23
g8-g64 11 73 369 72 72 72 81 72 72
g8-g65 11 28 270 271659 1000000 1000000 1000000 22 23
g8-g67 11 13 14 6034 74053 359521 1000000 1000000 16
g8-g68 11 1000000 52 68 51 52 52 52 52
g8-g69 11 16 461 17556 268531 866654 67762 23 19
g8-g70 11 11 13 46 604 4423 79053 17 16
g8-g71 11 16 538 19652 327952 1000000 79700 19 19
g8-g72 11 12 503 13758 184905 9729 69 80 19
g8-g74 11 39 45 1000000 1000000 1000000 1000000 1000000 33
g8-g75 11 54 274 1000000 1000000 1000000 1000000 1000000 56
g8-g76 11 196 835 1000000 1000000 1000000 1000000 1000000 196
g8-g77 11 502 1764 1000000 1000000 1000000 1000000 1000000 513
g8-g78 11 38 45 968621 1000000 1000000 1000000 1000000 39
g8-g79 11 31 33 6878 305368 1000001 1000000 1000000 52
g8-g80 11 28 29 40 71 361 2719 106 42
g8-g81 11 83 137 447878 1000000 1000001 1000000 93 89
g8-g83 11 71 230 190232 1000001 1000000 1000000 1000001 77
g8-g84 11 653 1871 1000001 1000001 1000002 1000000 1000001 614
g8-g85 11 44 50 52 135 4281 16943 1000000 70
g8-g87 11 69 77 243034 1000000 1000000 1000001 1000000 75
g8-g88 11 72 83 597888 1000001 1000001 1000000 1000001 77
g8-g89 11 53 58 61 2857 36097 403060 1000001 67
g8-g90 11 115 359 87468 1000001 1000000 1000001 1000000 121
g8-g91 11 108 271 5486 127384 1000002 1000001 136 125
g8-g92 11 169 431 7271 153003 832914 1000001 163 205
g8-g94 11 228 208 95131 1000001 1000000 1000002 1000003 191
g8-g95 11 145 250 10052 1959 3380 762 370 193
g8-g96 11 147 870 14867 277283 459023 571 353 193
g8-g97 11 147 204 7208 498614 129799 17701 418 264
g8-g98 11 161 4527 100365 831 716 851 293 197
g8-g99 11 161 5524 120980 836 700 852 293 197
g9-g100 11 160 171 175 183 541 1000003 1000002 216
g9-g101 11 247 251 256 271253 1000001 1000001 1000002 279
g9-g102 11 273 279 283 1000001 1000001 1000002 1000001 314
g9-g103 11 341 347 349 1000001 1000001 1000002 1000001 368
g9-g104 11 1000009 12480 1393 763 1143 1101 927 590
g9-g105 11 1000003 13848 574 753 1219 1143 924 599
g9-g106 11 1000001 16997 1149 1523 2539 2240 1296 1176
g9-g107 11 1000010 47494 1052 1377 2116 1994 1689 1085
g9-g108 11 1000002 41518 1231 1617 2560 2396 1977 1271
g9-g109 11 1296 1323 21606 1000002 1000008 1000003 1000008 1366
g9-g110 11 2435 2437 56535 1000003 1000003 1000011 1000005 2296
g9-g111 11 1000005 21184 1735 2229 3468 3277 2708 1795
g9-g112 11 2237 2385 1000004 1000003 1000003 1000005 2730 2527
g9-g51 11 61 4 6 6 9 7 5 6
g9-g52 11 2 3 18 7398 1000000 1000000 1000000 4
g9-g53 11 400 14 7 16 10 6 5 5
g9-g54 11 7 9 153 682245 1000000 1000000 1000000 9
g9-g55 11 7 8 155 155852 1000000 1000000 1000000 9
g9-g56 11 7 10 167 1000000 1000000 1000000 1000000 9
g9-g57 11 4 4 5 5 363 52929 198818 8
g9-g61 11 8 8 309 1000000 1000000 1000000 10 13
g9-g62 11 13 18 86 127632 1000000 1000000 1000000 17
g9-g63 11 406 32 25 30 29 33 24 24
g9-g64 11 1000000 9139 2679 5910 281 349 90 74
g9-g65 11 27 22 48428 1000000 1000000 1000000 24 25
g9-g67 11 14 15 15 19077 1000000 1000000 1000000 18
g9-g68 11 53 53 53 53 53 54 70 69
g9-g69 11 17 24 1000000 1000000 1000000 1000000 21 21
g9-g70 11 13 14 19 288556 1000000 1000000 1000000 19
g9-g71 11 22 18 1000000 1000000 1000000 1000000 21 22
g9-g72 11 13 60 1000000 1000000 1000000 247 30 22
g9-g74 11 29 31 286 1000000 1000000 1000000 1000000 36
g9-g75 11 56 80 4197 1000000 1000000 1000001 1000000 59
g9-g76 11 204 205 52001 1000000 1000000 1000000 1000000 198
g9-g77 11 505 512 219869 1000000 1000000 1000000 1000000 506
g9-g78 11 40 46 1100 1000000 1000000 1000000 1000000 42
g9-g79 11 46 34 82 305365 1000000 1000000 1000000 56
g9-g80 11 32 34 36 484 44352 1000001 1000001 63
g9-g81 11 87 101 216 1000000 1000000 1000001 140 94
g9-g83 11 75 77 2242 876367 1000000 1000001 1000000 82
g9-g84 11 607 632 106450 1000000 1000001 1000001 1000001 620
g9-g85 11 60 52 56 59 408 1000000 1000000 66
g9-g87 11 73 78 850 1000001 1000001 1000001 1000001 81
g9-g88 11 78 84 1219 1000000 1000000 1000000 1000001 83
g9-g89 11 57 74 64 81 361388 1000001 1000000 73
g9-g90 11 121 122 2655 268555 1000001 1000000 1000002 131
g9-g91 11 155 122 1000001 1000001 1000001 1000001 144 145
g9-g92 11 136 148 1000001 1000001 1000001 1000001 174 162
g9-g94 11 188 192 2612 344255 1000001 1000001 1000000 206
g9-g95 11 158 1000002 1000001 1000002 434 408 348 211
g9-g96 11 161 4367 189 243 539 435 369 211
g9-g97 11 161 12831 203 257 410 454 355 212
g9-g98 11 178 2657 202 275 479 460 368 215
g9-g99 11 179 7139 283 275 478 444 369 216
g10-g58-normed 11 15790 1000000 1000000 69547 318576 1846 160 10
g10-g59-normed 11 3081 1000000 1000000 463929 578 29003 414 11
g10-g60-normed 11 15 39 21 17 20 24 17 14
g10-g66-normed 11 37 1142 226971 1000000 1000000 1000000 24 26
g10-g73-normed 11 134029 154 32 49 44 54 57 41
g10-g82-normed 11 89 2036 48476 1000000 1000001 1000000 113 100
g10-g86-normed 11 47 58 85 300 7529 1000000 1000001 319731
g10-g93-normed 11 4677 239588 423336 4676 4673 4738 4665 4678
g11-g58-normed 11 7 799 13127 124580 951444 1000000 18629 9
g11-g59-normed 11 6 138 4673 59803 447626 1000000 656 12
g11-g60-normed 11 1000000 75544 23 72158 614 128 17 13
g11-g66-normed 11 22 22 1728 69140 573532 1000000 1000000 26
g11-g73-normed 11 1000000 5153 7401 13569 1057 42 48 35
g11-g82-normed 11 86 90 4130 99533 1000000 1000001 1000000 98
g11-g86-normed 11 44 48 54 57 303 4144 1000000 1000000
g11-g93-normed 11 4703 4693 4668 4677 4663 4730 4664 4667
g12-g58-normed 11 5 5 6 6 17 179 1000000 34
g12-g59-normed 11 5 6 6 6 9 43 1000000 26
g12-g60-normed 11 5761 375949 1000000 1000000 1000000 1000000 88 18
g12-g66-normed 11 21 22 22 23 31 29 68443 28
g12-g73-normed 11 20977 284058 1000000 1000000 1000000 1000000 73 51
g12-g82-normed 11 83 86 87 89 92 93 138580 104
g12-g86-normed 11 47 48 52 53 55 56 61 482
g12-g93-normed 11 4684 4732 4694 4679 4694 4736 4681 4741
g13-g58-normed 11 8 7 17 144 21129 336 23 12
g13-g59-normed 11 6 7 11 72 14030 149 23 12
g13-g60-normed 11 1000000 203797 50901 866 24 40 20 14
g13-g66-normed 11 22 31 23 23 23 326 34 37
g13-g73-normed 11 1000000 1000000 1000000 102 3463 334 57 39
g13-g82-normed 11 88 92 94 93 94 1184 465 105
g13-g86-normed 11 59 56 61 74 63 64 1000001 77
g13-g93-normed 11 140083 634173 1000001 1000004 1000001 1000001 4683 4686
g14-g58-normed 11 6 14 90 12 14 15 23 18
g14-g59-normed 11 6 9 152 75 3235 14 28 22
g14-g60-normed 11 476891 63 20 15 1283 19 20 16
g14-g66-normed 11 23 23 24 33 180 2288 1000000 28
g14-g73-normed 11 545091 35 8404 41 67 72 54 41
g14-g82-normed 11 103 94 109 96 264 9157 1000001 135
g14-g86-normed 11 53 60 61 63 65 65 1000001 239
g14-g93-normed 11 174126 774125 1000001 1000001 1000002 1000004 1000001 4685
g15-g58-normed 11 6 8 8 28 217 3113 17 19
g15-g59-normed 11 8 6 6 24 291 11969 18 15
g15-g60-normed 11 389070 1000000 1417 15 820 19 20 19
g15-g66-normed 11 22 23 23 23 23 23 27 28
g15-g73-normed 11 876437 685 2750 1000000 1000000 69 59 79
g15-g82-normed 11 88 90 92 93 93 94 502 106
g15-g86-normed 11 50 54 59 62 63 63 1000001 78
g15-g93-normed 11 133470 598565 1000001 1000001 1000001 1000001 4698 4698
g16-g58-normed 11 7 6 398 5861 58145 524926 1000000 254965
g16-g59-normed 11 5 12 239 3285 43227 418386 1000000 1000000
g16-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 686 19
g16-g66-normed 11 23 24 24 1838 15874 107931 1000000 1000000
g16-g73-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 355652 55
g16-g82-normed 11 91 96 98 479 61340 437161 1000001 1000001
g16-g86-normed 11 45 46 58 54 60 67 160086 1000000
g16-g93-normed 11 1000001 1000003 1000001 1000001 1000001 1000003 1000001 1000001
g17-g58-normed 11 62618 1000000 1000000 1000000 1000000 1000000 1000000 18
g17-g59-normed 11 8738 1000000 1000000 1000000 1000000 1000000 1000000 13
g17-g60-normed 11 6482 16149 66 32 30 22 29 17
g17-g66-normed 11 1186 1000000 1000000 1000000 1000000 1000000 1000000 241713
g17-g73-normed 11 335 1000000 34370 188438 62 67269 61 45
g17-g82-normed 11 1211 546789 1000000 1000000 1000001 1000000 1000001 1000001
g17-g86-normed 11 55 2588 12988 73408 1000001 1000000 1000000 1000001
g17-g93-normed 11 4715 4754 4723 4759 4733 4722 4715 4716
g18-g58-normed 11 6 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g18-g59-normed 11 6 626464 1000000 1000000 1000000 1000000 1000000 1000000
g18-g60-normed 11 1000000 1000000 1000000 1000000 1000000 657288 17 17
g18-g66-normed 11 1320 838112 1000000 1000000 1000000 1000000 1000001 1000000
g18-g73-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 528242 47
g18-g82-normed 11 1377 652253 1000001 1000000 1000001 1000001 1000001 1000001
g18-g86-normed 11 46 3522 16329 58719 1000001 1000001 1000000 1000000
g18-g93-normed 11 4779 4796 4755 4761 4712 4713 4708 4873
g19-g58-normed 11 9 11606 268050 1000000 1000000 1000000 1000000 1000003
g19-g59-normed 11 6 2687 77592 719229 1000000 1000000 1000000 1000000
g19-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 49
g19-g66-normed 11 25 40476 366656 1000000 1000000 1000000 1000000 32
g19-g73-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 68
g19-g82-normed 11 99 94191 634490 1000000 1000001 1000001 1000000 117
g19-g86-normed 11 48 63 63 71 71 6644 1000000 1000001
g19-g93-normed 11 4707 4747 4710 4711 4726 4716 4721 4724
g2-g58-normed 11 4 4 4 4 4 4 4 4
g2-g59-normed 11 5 4 4 4 5 5 4 4
g2-g60-normed 11 8 8 11 11 8 8 10 11
g2-g66-normed 11 17 17 17 18 22 18 18 18
g2-g73-normed 11 23 23 30 24 24 24 24 24
g2-g82-normed 11 72 100 71 72 89 72 72 73
g2-g86-normed 11 62 43 43 43 43 43 44 44
g2-g93-normed 11 4601 4612 4643 4605 4654 4659 4615 4703
g20-g58-normed 11 6 6 7 8 6 8 6 1000000
g20-g59-normed 11 6 6 6 6 6 6 7 1000000
g20-g60-normed 11 10 10 10 11 11 11 10 1000000
g20-g66-normed 11 19 27 19 26 27 27 22 1000000
g20-g73-normed 11 26 34 27 27 37 27 27 1000000
g20-g82-normed 11 76 84 77 77 77 77 89 1000000
g20-g86-normed 11 47 48 48 48 48 54 47 907
g20-g93-normed 11 315980 1000001 1000001 1000001 1000001 1000002 1000001 1000001
g21-g58-normed 11 7 9 10 10 10 7 7 7
g21-g59-normed 11 7 7 7 7 7 7 8 7
g21-g60-normed 11 11 11 11 11 11 14 11 12
g21-g66-normed 11 21 21 28 21 28 21 29 29
g21-g73-normed 11 27 37 28 28 36 38 28 28
g21-g82-normed 11 78 78 78 78 78 78 78 80
g21-g86-normed 11 48 49 49 49 49 50 49 49
g21-g93-normed 11 153941 400351 941285 1000001 1000001 1000001 1000000 1000001
g22-g58-normed 11 6 7 52 10124 1000000 1000000 1000000 1000000
g22-g59-normed 11 6 6 32 807 1000000 1000000 1000000 1000000
g22-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 130
g22-g66-normed 11 27 28 28 28 37 347 1000000 1000000
g22-g73-normed 11 1000000 1000000 1000000 1000000 1000003 1000000 1000000 38793
g22-g82-normed 11 103 120 107 109 109 1305 1000001 1000000
g22-g86-normed 11 54 55 59 67 71 73 1000001 1000001
g22-g93-normed 11 227406 1000001 1000001 1000003 1000003 1000002 1000001 1000001
g23-g58-normed 11 7 7 8 15 65 1000000 1000000 1000000
g23-g59-normed 11 7 7 8 10 104 2600 1000000 1000000
g23-g60-normed 11 1027 1000000 1000000 1000000 1000000 9339 95 1000000
g23-g66-normed 11 26 27 28 36 28 28 1000000 1000000
g23-g73-normed 11 2186 1000000 1000000 1000000 1000000 1000000 125 1000000
g23-g82-normed 11 102 122 107 108 110 111 1000000 1000001
g23-g86-normed 11 74 60 64 66 67 69 1143 1000001
g23-g93-normed 11 253134 1000001 1000001 1000001 1000001 1000001 1000001 1000001
g24-g58-normed 11 13 21 29 337 187792 29 48 21
g24-g59-normed 11 13 17 26 20 4434 32 48 21
g24-g60-normed 11 19 21 26 34 33 32 35 29
g24-g66-normed 11 40 36 29 1000000 1000000 1000000 1182 37
g24-g73-normed 11 43 52 67 64 297 96 140 63
g24-g82-normed 11 124 114 115 605 1000000 1000000 4773 132
g24-g86-normed 11 80 81 83 88 1000000 1000000 1000001 104
g24-g93-normed 11 1000001 1000001 1000001 1000001 1000002 1000006 1000001 4784
g25-g58-normed 11 12 11 15 314817 1000000 132084 74 21
g25-g59-normed 11 9 10 11 778528 1000000 1000000 71 22
g25-g60-normed 11 1000000 1000000 26 26 32 31 41 24
g25-g66-normed 11 40 40 37 29 39 38 1000000 38
g25-g73-normed 11 1000000 132 47 248 49 54 109 69
g25-g82-normed 11 110 123 112 113 127 114 1000000 194
g25-g86-normed 11 75 78 79 78 79 80 1000001 148
g25-g93-normed 11 237601 995493 1000002 1000001 1000001 1000001 1000001 4759
g26-g58-normed 11 7 8 9 21 96 6689 1000000 1000000
g26-g59-normed 11 7 8 11 12 90 1485 1000000 560426
g26-g60-normed 11 1000000 1000000 1000000 1000000 1000000 83554 18993 1000000
g26-g66-normed 11 28 29 37 39 38 30 1000000 1000000
g26-g73-normed 11 1000000 1000000 1000000 1000000 1000000 430 1000000 121
g26-g82-normed 11 108 111 112 113 125 123 1000001 1000000
g26-g86-normed 11 74 69 72 73 78 82 1248 1000001
g26-g93-normed 11 274725 1000002 1000001 1000001 1000001 1000001 1000001 1000001
g27-g58-normed 11 7 8 9 12 9 14 1000000 1000000
g27-g59-normed 11 7 8 9 9 9 10 1000000 1000000
g27-g60-normed 11 13 393 115643 1000000 1000000 1000000 319430 8000
g27-g66-normed 11 27 28 29 29 30 31 18703 1000000
g27-g73-normed 11 31 799 234719 1000000 1000000 1000000 98 124
g27-g82-normed 11 104 107 110 113 116 117 66224 1000001
g27-g86-normed 11 55 62 67 73 76 79 94 1000001
g27-g93-normed 11 244072 1000001 1000001 1000001 1000001 1000001 1000001 1000001
g28-g58-normed 11 1000000 1000000 1000000 633 7339 2264 149 142
g28-g59-normed 11 1000000 1000000 1000000 1000000 32 2630 129 101
g28-g60-normed 11 1000000 26 29 32 35 57 56 45
g28-g66-normed 11 55950 147691 1000000 564613 1000000 200 45 47
g28-g73-normed 11 1000000 61 67 112 85 172642 126 108
g28-g82-normed 11 3442 1000000 1000000 1000001 1000001 1000001 156 159
g28-g86-normed 11 81 100 100 100 102 102 1000000 131
g28-g93-normed 11 4891 4807 4874 4810 4819 4915 4842 4887
g29-g58-normed 11 9 11 9 8 8 8 8 1000000
g29-g59-normed 11 9 11 9 8 8 8 8 1000000
g29-g60-normed 11 14 14 13 13 13 13 1000000 1000000
g29-g66-normed 11 23 30 32 35 26 27 33 1000000
g29-g73-normed 11 31 32 32 32 32 32 1000000 1000000
g29-g82-normed 11 86 88 89 93 98 103 128 1000000
g29-g86-normed 11 56 56 56 55 55 55 61 5227
g29-g93-normed 11 672011 1000001 1000001 1000001 1000001 1000001 1000001 1000001
g3-g58-normed 11 4 4 5 5 5 6 4 4
g3-g59-normed 11 4 4 5 5 5 6 4 6
g3-g60-normed 11 10 8 11 8 8 8 8 8
g3-g66-normed 11 581 18 18 17 18 18 18 18
g3-g73-normed 11 22 24 25 24 24 24 23 24
g3-g82-normed 11 1140 4466 76 88 72 72 72 73
g3-g86-normed 11 76 1135 3043 47 43 43 43 43
g3-g93-normed 11 4601 4616 4601 4604 4614 4641 4616 4614
g30-g58-normed 11 9 8 11 8 8 8 10 836936
g30-g59-normed 11 9 11 10 8 8 8 8 1000000
g30-g60-normed 11 13 13 17 13 13 13 1000000 1000000
g30-g66-normed 11 23 23 24 24 26 27 54 1000000
g30-g73-normed 11 31 31 31 44 31 31 1000000 1000000
g30-g82-normed 11 85 86 87 91 96 102 124 179732
g30-g86-normed 11 55 54 55 54 54 54 59 2749
g30-g93-normed 11 4761 4758 4763 4871 4769 4770 1000001 1000001
g31-g58-normed 11 9 11 9 9 8 10 8 1000000
g31-g59-normed 11 9 9 9 9 8 11 8 1000000
g31-g60-normed 11 14 14 14 13 13 13 1000000 1000000
g31-g66-normed 11 31 24 31 24 24 25 32 772794
g31-g73-normed 11 31 43 32 32 43 32 1000000 1000001
g31-g82-normed 11 85 87 88 89 92 95 121 1000001
g31-g86-normed 11 64 79 57 75 56 55 59 468
g31-g93-normed 11 656725 1000001 1000001 1000001 1000001 1000001 1000001 1000001
g32-g58-normed 11 15 18 15 15 15 15 15 15
g32-g59-normed 11 15 15 22 15 15 15 15 15
g32-g60-normed 11 19 24 19 19 19 19 19 24
g32-g66-normed 11 29 29 37 30 29 29 30 30
g32-g73-normed 11 36 37 37 48 37 37 37 53
g32-g82-normed 11 99 91 91 91 91 91 92 93
g32-g86-normed 11 62 62 63 63 63 63 63 63
g32-g93-normed 11 219744 640839 1000001 1000002 1000001 1000002 1000001 1000002
g33-g58-normed 11 8 8 11 304207 1000000 1000000 1000000 1000000
g33-g59-normed 11 8 10 8 168884 1000000 1000000 1000000 1000000
g33-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g33-g66-normed 11 33 144 6140 56688 264592 1000000 1000000 1000000
g33-g73-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g33-g82-normed 11 116 313 25884 242082 944430 1000001 1000000 1000002
g33-g86-normed 11 54 60 78 91 103 966 1000001 1000001
g33-g93-normed 11 1000001 1000001 1000001 1000002 1000001 1000001 1000001 1000001
g34-g58-normed 11 9 10 11 1000000 1000000 1000000 1000000 1000000
g34-g59-normed 11 9 11 11 1000000 1000000 1000000 1000000 1000000
g34-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g66-normed 11 7291 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g73-normed 11 1000000 1000000 1000001 1000000 1000000 1000001 1000000 1000000
g34-g82-normed 11 3768 1000001 1000000 1000000 1000001 1000001 1000001 1000001
g34-g86-normed 11 58 6789 33151 127119 1000001 1000001 1000001 1000001
g34-g93-normed 11 4925 1000001 1000001 4914 4889 5524 4861 4896
g35-g58-normed 11 11 9 10 1000000 1000000 1000000 1000000 1000000
g35-g59-normed 11 9 9 10 1000000 1000000 1000000 1000000 1000000
g35-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g35-g66-normed 11 37 38 171 62045 1000000 1000000 1000000 1000000
g35-g73-normed 11 1000000 1000000 1000000 1000000 1000000 1000001 1000000 1000000
g35-g82-normed 11 136 144 682 123838 1000001 1000000 1000001 1000001
g35-g86-normed 11 58 69 100 112 10338 54410 1000001 1000001
g35-g93-normed 11 473054 1000002 1000001 1000002 1000002 1000001 1000001 1000001
g36-g58-normed 11 12 9 11 1000000 1000000 1000000 1000000 1000000
g36-g59-normed 11 9 9 10 1000000 1000000 1000000 1000000 1000000
g36-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000001
g36-g66-normed 11 38 1991 1000000 1000000 1000000 1000000 1000000 1000000
g36-g73-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 1000001 1000000
g36-g82-normed 11 143 698 439630 1000001 1000001 1000001 1000001 1000001
g36-g86-normed 11 58 68 95 118 23452 71619 1000001 1000000
g36-g93-normed 11 1000002 1000004 1000002 1000002 1000001 1000005 1000002 1000003
g37-g58-normed 11 8 9 9 9 9 9 1000000 1000000
g37-g59-normed 11 11 8 9 9 9 11 1000000 1000000
g37-g60-normed 11 17 14 15 15 1000000 1000000 1000000 1000000
g37-g66-normed 11 33 37 38 38 38 43367 1000000 1000000
g37-g73-normed 11 34 34 1000000 1000000 1000000 1000000 1000000 1000001
g37-g82-normed 11 130 187 205 142 145 2266 1000001 1000002
g37-g86-normed 11 82 82 64 61 67 62 27715 1000001
g37-g93-normed 11 1000001 1000006 1000001 1000001 1000001 1000001 1000002 1000005
g38-g58-normed 11 16 13 14 14 45 314 1000000 30
g38-g59-normed 11 17 13 16 14 38 224 323657 30
g38-g60-normed 11 1000000 1000000 1000000 1000000 1000000 1000000 2960 34
